Company_Name,Industry,Company_Age_Years,Annual_Revenue,Revenue_Growth_Pct,Profit_Margin_Pct,Debt_to_Equity,Current_Ratio,ROE_Pct,Market_Share_Pct,Customer_Growth_Pct,Customer_Retention_Pct,Management_Experience_Years,Business_Risk,Market_Risk,Expected_ROI_Pct,Investment_Amount,Industry_Growth_Pct,Investment_Decision
Company_08913,Telecommunications,5,70029070.0,8.73,18.5,0.56,2.26,20.88,2.05,14.23,85.67,6.0,Low,Medium,11.85,16731822.0,6.3,Yes
Company_08914,Healthcare,22,56242228.0,3.03,2.14,1.27,1.02,3.43,2.02,6.53,61.38,13.9,High,Medium,6.03,8648885.0,9.41,No
Company_08915,Technology,30,43318155.0,22.28,18.16,1.45,1.55,37.52,2.35,32.71,94.82,15.9,Medium,Low,22.36,9065789.0,18.14,Yes
Company_08916,Manufacturing,15,181658740.0,22.14,9.74,4.02,,7.94,7.62,6.7,76.12,15.2,High,Low,17.88,50822880.0,12.07,No
Company_08917,Manufacturing,11,128283741.0,9.85,11.2,0.63,1.6,21.54,9.37,11.49,83.17,10.8,Low,Medium,6.91,9007405.0,8.1,Yes
Company_08918,Automobile,23,37863022.0,17.58,4.36,0.64,0.56,19.89,5.55,23.42,83.26,15.1,High,Medium,18.94,9992357.0,7.43,Yes
Company_08919,Retail,29,99041351.0,13.25,0.72,0.63,2.06,6.21,2.43,15.73,75.86,20.8,High,Medium,12.62,19305687.0,7.69,No
Company_08920,Energy,17,189048052.0,12.42,17.13,0.83,1.96,20.79,4.16,12.86,84.57,13.6,Low,Medium,20.9,28715355.0,7.38,Yes
Company_08921,Manufacturing,12,127506366.0,5.1,5.93,0.53,2.97,13.15,12.51,4.47,61.8,8.9,Medium,High,11.94,29034809.0,4.32,No
Company_08922,Technology,23,44533299.0,8.26,13.74,1.46,1.8,15.85,4.21,6.4,79.75,17.2,Medium,Low,14.92,3597409.0,15.46,Yes
Company_08923,Energy,30,12939275.0,13.38,6.66,1.31,1.19,5.2,3.61,12.74,64.7,24.3,Medium,Low,11.66,2761682.0,13.35,Yes
Company_08924,Automobile,26,65889146.0,6.28,,0.65,2.31,26.39,12.04,2.77,80.16,16.7,Low,Medium,16.4,7849448.0,6.31,Yes
Company_08925,Healthcare,27,88264836.0,18.28,8.88,0.51,2.31,20.9,22.02,18.68,87.76,19.4,Medium,Low,20.54,8224143.0,11.25,Yes
Company_08926,Energy,15,25993555.0,7.34,2.56,0.59,2.49,4.04,4.04,4.34,72.45,16.1,High,High,11.76,2038933.0,4.45,No
Company_08927,Energy,15,50967414.0,20.42,14.72,0.58,0.69,17.01,,29.0,99.0,13.0,Low,Medium,21.46,14577156.0,9.84,Yes
Company_08928,Healthcare,3,46598501.0,21.58,16.47,0.98,1.34,23.24,5.26,18.41,89.33,10.2,Medium,Low,22.16,8975720.0,16.61,Yes
Company_08929,Technology,23,162646160.0,19.01,14.38,0.83,1.24,18.97,4.02,30.45,88.06,15.5,Low,Low,18.76,37311080.0,19.54,Yes
Company_08930,Real Estate,14,241716791.0,1.55,6.62,1.18,2.54,5.7,13.09,9.28,77.06,5.2,Medium,High,3.99,59644522.0,4.26,No
Company_08931,Retail,4,135769053.0,9.28,0.3,1.7,2.08,-5.8,2.17,18.35,76.17,3.7,High,Low,4.58,14785841.0,10.5,No
Company_08932,Healthcare,19,46492949.0,21.43,6.37,0.88,2.36,1.57,,23.24,91.76,16.1,Medium,Low,14.9,3759293.0,17.3,Yes
Company_08933,Healthcare,23,132632456.0,14.92,6.77,1.04,1.12,3.58,3.93,10.11,97.89,21.5,Medium,Low,22.25,34672751.0,14.53,No
Company_08934,FMCG,5,86790136.0,4.9,6.79,2.9,1.57,4.57,7.85,-3.3,71.77,5.9,High,Medium,14.43,11033388.0,9.44,No
Company_08935,Energy,22,46915981.0,,16.31,1.03,0.82,23.03,2.51,23.66,77.21,20.5,Medium,Medium,22.27,3728501.0,6.59,Yes
Company_08936,Energy,22,296057813.0,12.73,9.21,0.57,1.16,8.77,10.04,14.15,83.74,12.6,Medium,Medium,5.82,55322428.0,8.66,Yes
Company_08937,Technology,20,26701169.0,24.63,1.89,0.72,1.82,0.5,3.63,23.94,93.85,13.7,High,Low,20.95,4920805.0,19.71,No
Company_08938,Telecommunications,17,83541677.0,5.23,-4.8,0.3,1.93,-10.05,1.87,11.17,70.98,13.4,High,Medium,12.33,19531115.0,7.98,No
Company_08939,Retail,29,102069051.0,0.96,3.74,1.01,1.93,-0.11,2.88,18.77,68.52,20.3,High,High,9.27,12897439.0,5.26,No
Company_08940,Financial Services,5,39159733.0,11.5,6.96,0.55,1.42,3.43,2.06,13.73,68.42,9.8,Medium,Medium,15.88,11595408.0,9.63,No
Company_08941,Manufacturing,20,80422217.0,,9.31,0.46,2.02,13.23,2.16,11.07,85.36,14.7,Medium,Low,12.87,9775295.0,13.63,Yes
Company_08942,Retail,24,111686481.0,18.43,3.79,0.47,1.79,13.61,17.49,19.49,88.16,24.1,High,Medium,18.05,25866671.0,9.97,Yes
Company_08943,Telecommunications,16,61556919.0,5.43,1.28,1.41,2.53,13.49,5.47,13.22,66.86,14.1,High,Medium,9.52,14689346.0,7.36,No
Company_08944,Real Estate,2,74712262.0,7.46,10.91,0.65,1.53,15.86,9.97,10.07,93.14,4.9,Low,Medium,8.09,17675515.0,6.34,Yes
Company_08945,Financial Services,17,54687735.0,20.55,18.19,1.14,0.69,30.29,3.83,27.99,69.48,19.0,Medium,Low,19.07,7587737.0,14.57,Yes
Company_08946,Telecommunications,16,98486068.0,13.41,0.13,0.93,2.07,-1.54,7.43,19.14,73.82,13.9,High,Low,2.59,21766549.0,11.99,No
Company_08947,Automobile,17,41156881.0,7.61,4.83,0.84,1.92,11.96,2.96,5.76,67.56,17.5,High,Low,9.06,2905671.0,12.79,No
Company_08948,Real Estate,23,38359219.0,25.87,18.25,0.61,1.28,18.75,15.21,19.56,88.51,11.4,Low,Low,26.64,10195386.0,12.33,Yes
Company_08949,Financial Services,21,50881487.0,2.2,12.15,0.99,1.54,19.58,4.24,-9.32,89.69,15.9,Medium,Medium,4.7,13440118.0,9.92,Yes
Company_08950,Energy,2,136748237.0,-6.16,1.02,0.59,1.88,-0.75,2.89,-1.67,84.72,6.0,High,Medium,-0.15,6993879.0,6.5,No
Company_08951,Financial Services,18,11322188.0,19.65,17.12,0.82,1.53,18.26,2.18,29.76,80.76,12.5,Low,Low,12.92,2378433.0,10.53,Yes
Company_08952,Automobile,6,23082138.0,1.9,7.64,1.38,1.06,11.47,2.37,7.43,78.88,9.2,Medium,Medium,19.69,2417381.0,9.12,Yes
Company_08953,Technology,6,345996115.0,,17.35,1.55,1.54,32.67,2.18,42.35,83.11,12.1,High,Low,30.42,86164484.0,20.29,Yes
Company_08954,Manufacturing,27,63176548.0,19.14,7.69,0.59,2.26,16.97,15.36,31.16,82.64,17.7,Medium,Low,14.85,8521394.0,13.5,Yes
Company_08955,Financial Services,8,35376309.0,17.6,12.33,0.92,1.53,12.8,4.34,22.66,85.35,13.9,Medium,Low,29.62,5948470.0,12.62,Yes
Company_08956,Financial Services,14,98262952.0,5.72,2.43,1.03,1.83,-0.53,4.14,-5.66,77.11,8.6,High,Medium,15.55,21085527.0,6.71,No
Company_08957,Energy,13,25655297.0,0.16,4.3,0.85,1.64,3.04,35.0,-4.84,72.76,12.8,High,High,12.66,2177666.0,2.94,No
Company_08958,Telecommunications,5,8369988.0,8.09,7.29,1.14,1.02,15.25,13.48,6.02,85.32,9.8,Medium,Medium,11.21,1047445.0,7.72,No
Company_08959,Energy,26,67599661.0,7.5,9.35,1.15,1.64,15.06,2.21,1.19,65.48,10.6,Medium,Low,15.47,19183426.0,10.64,Yes
Company_08960,Telecommunications,5,26865871.0,18.21,23.04,2.06,1.35,33.41,12.0,10.31,87.45,9.7,High,Medium,23.35,4164216.0,6.76,Yes
Company_08961,Financial Services,24,54500197.0,14.55,23.0,2.46,1.96,26.37,3.97,16.32,94.87,16.0,High,Low,10.64,12388086.0,16.74,Yes
Company_08962,Manufacturing,22,66155873.0,13.3,7.99,0.68,2.44,14.2,4.6,8.3,76.38,17.1,Medium,Medium,16.02,11115738.0,6.75,No
Company_08963,Manufacturing,22,56419890.0,16.41,18.01,1.87,2.1,25.33,3.4,13.64,79.45,19.5,High,Medium,16.99,11384945.0,6.37,No
Company_08964,Technology,7,11697521.0,10.84,3.84,0.95,1.32,15.01,4.53,14.49,79.06,9.8,High,Low,12.2,2998847.0,14.01,Yes
Company_08965,Manufacturing,25,51129505.0,13.53,11.97,0.68,1.12,26.25,3.38,10.31,80.31,16.4,Low,Medium,19.91,6475310.0,7.89,Yes
Company_08966,FMCG,16,72961701.0,6.32,,1.05,0.88,14.13,4.01,8.72,80.0,8.7,High,Medium,16.94,12662944.0,9.58,Yes
Company_08967,Energy,22,15210297.0,8.52,6.62,0.66,1.85,18.2,3.81,8.87,79.01,15.7,Medium,Medium,5.92,2472221.0,6.73,No
Company_08968,FMCG,20,13745692.0,3.15,21.0,0.73,1.36,27.03,6.78,11.59,74.3,19.3,Low,High,8.9,3373471.0,3.36,Yes
Company_08969,Energy,7,20152979.0,8.81,7.0,0.41,1.18,6.86,6.93,6.93,82.37,2.0,Medium,Low,11.48,3138773.0,10.67,No
Company_08970,Technology,13,94327525.0,14.82,7.01,0.78,2.82,10.88,5.46,8.69,87.46,15.3,Medium,Low,19.76,25485130.0,10.72,Yes
Company_08971,Technology,15,9147262.0,7.29,3.6,1.25,1.96,6.35,13.1,7.39,75.7,14.6,High,Low,7.74,1535258.0,12.79,No
Company_08972,Energy,19,101223483.0,12.64,5.93,1.11,1.89,8.63,10.01,27.54,72.39,14.4,Medium,High,8.64,13114289.0,3.13,No
Company_08973,Financial Services,29,69774624.0,7.05,1.44,0.92,1.89,4.6,11.78,18.27,88.69,20.9,High,Low,11.41,8039812.0,11.62,Yes
Company_08974,Technology,13,40171040.0,10.69,10.47,1.95,2.5,14.01,3.08,22.57,80.78,15.3,High,Low,2.26,8143778.0,16.56,Yes
Company_08975,Retail,25,14203491.0,15.98,11.54,2.43,1.46,13.52,2.36,20.5,68.14,15.9,High,Low,15.55,1224673.0,14.75,Yes
Company_08976,Manufacturing,25,25407022.0,13.13,11.58,0.99,2.06,15.53,5.99,16.27,88.38,17.5,Medium,Low,26.52,1878903.0,12.74,Yes
Company_08977,Financial Services,16,97187437.0,20.81,11.52,1.81,2.12,21.06,6.55,16.78,73.18,13.2,High,Low,20.08,21224992.0,15.32,No
Company_08978,FMCG,20,145509216.0,12.46,6.9,0.91,2.75,5.75,2.61,17.21,77.37,19.6,Medium,Medium,9.65,40817767.0,8.87,No
Company_08979,Energy,29,20808564.0,-3.32,2.98,0.79,1.74,14.5,6.2,-9.47,75.37,19.1,High,High,6.12,3160459.0,5.07,No
Company_08980,Financial Services,9,131974271.0,21.29,12.48,1.27,2.37,23.85,1.63,22.14,77.17,10.5,Medium,Low,14.98,13843296.0,11.38,Yes
Company_08981,Automobile,10,89569687.0,11.84,9.35,0.72,0.75,14.27,4.0,16.27,86.17,13.3,Medium,Low,7.68,16168992.0,10.78,Yes
Company_08982,Energy,6,49710262.0,14.8,7.08,0.2,2.98,-3.16,2.15,13.18,92.68,10.2,Medium,Low,13.37,4121330.0,10.11,Yes
Company_08983,Energy,6,26704875.0,25.0,11.07,0.65,1.99,2.66,6.55,29.59,89.99,9.4,Low,Medium,16.48,5445841.0,6.58,Yes
Company_08984,Manufacturing,7,30503502.0,23.47,19.86,0.33,2.22,26.51,8.36,22.29,86.79,5.2,Low,Low,29.18,4653948.0,11.47,Yes
Company_08985,Technology,24,235452037.0,17.67,20.74,0.61,1.06,30.92,1.29,4.06,78.01,15.5,Low,Low,29.2,58329655.0,13.2,Yes
Company_08986,FMCG,4,58189129.0,-1.74,5.52,0.56,1.03,19.98,0.67,4.86,96.34,8.9,Medium,High,6.57,4317635.0,4.87,Yes
Company_08987,Retail,6,154842906.0,-0.84,3.15,0.56,1.42,4.19,14.0,4.95,81.5,9.1,High,High,5.17,17936132.0,5.65,No
Company_08988,Real Estate,2,61396160.0,19.21,11.01,0.42,1.8,12.58,2.33,17.61,90.65,6.5,Low,Medium,19.83,15236622.0,8.07,Yes
Company_08989,Automobile,12,34029567.0,,13.92,0.39,1.65,11.71,3.5,7.13,74.3,13.5,Low,High,9.08,9093437.0,5.47,No
Company_08990,Energy,27,82146124.0,8.55,8.66,0.53,1.55,16.55,2.52,25.48,93.62,24.6,Medium,Medium,11.67,21147057.0,6.73,No
Company_08991,Financial Services,22,312993623.0,8.69,10.69,0.61,1.66,15.33,,14.97,63.43,16.1,Low,Low,13.4,36117088.0,13.71,Yes
Company_08992,Healthcare,21,28919724.0,16.03,7.24,0.64,0.48,8.46,9.22,14.33,65.58,17.4,Medium,Medium,11.82,2886407.0,9.91,No
Company_08993,Financial Services,2,108723893.0,20.48,5.67,0.86,1.97,9.66,4.0,24.59,88.22,6.3,Medium,Medium,11.17,14414763.0,9.49,No
Company_08994,Manufacturing,8,58789052.0,23.88,16.06,1.11,1.61,20.9,7.78,29.38,70.44,6.2,Medium,Low,22.49,16010851.0,10.21,Yes
Company_08995,Financial Services,16,14584112.0,11.6,10.53,0.43,2.31,20.91,6.0,11.68,75.31,12.3,Low,Low,16.63,3403265.0,11.74,Yes
Company_08996,Manufacturing,18,14309594.0,16.02,13.8,0.46,1.52,16.31,6.1,17.01,80.25,14.7,Low,Medium,12.59,2332341.0,8.5,Yes
Company_08997,Healthcare,30,34050231.0,17.69,2.34,1.87,1.41,5.67,7.53,9.24,81.43,19.3,High,Low,16.37,5105480.0,15.36,No
Company_08998,Real Estate,9,67180854.0,18.93,20.33,1.14,1.79,31.47,,19.99,96.73,10.3,Medium,Medium,18.48,15232293.0,9.77,Yes
Company_08999,Technology,27,105492518.0,22.39,13.19,0.49,2.16,16.58,3.57,16.68,82.41,13.0,Low,Low,17.67,26225646.0,19.42,Yes
Company_09000,Real Estate,29,13154276.0,4.99,-0.94,0.38,2.43,-2.53,8.92,-0.17,67.79,17.7,High,Medium,-0.19,2046749.0,7.76,No
Company_09001,Telecommunications,3,87079013.0,17.7,15.83,0.57,,13.52,5.55,17.11,82.52,2.5,Low,High,21.92,17398740.0,5.46,Yes
Company_09002,Manufacturing,27,45213684.0,11.64,7.69,0.65,2.0,5.6,4.96,16.47,75.08,19.1,Medium,Medium,12.28,9849293.0,7.95,No
Company_09003,FMCG,14,50141034.0,9.46,9.23,1.09,1.73,9.76,5.37,-0.37,77.43,12.2,Medium,Medium,11.6,6924827.0,8.92,No
Company_09004,Retail,13,82462453.0,12.11,7.28,0.21,1.65,17.13,3.34,12.08,81.87,11.3,Medium,Medium,17.04,22515639.0,7.87,Yes
Company_09005,Energy,6,220569432.0,4.14,7.42,0.44,0.73,7.11,2.12,-2.63,85.3,4.2,Medium,Medium,17.2,31445492.0,6.29,No
Company_09006,Financial Services,14,64723124.0,15.56,10.19,2.02,1.71,13.42,3.31,30.32,85.02,11.8,High,Medium,12.45,6212203.0,9.66,No
Company_09007,Financial Services,7,15780840.0,10.57,0.98,0.76,1.25,-2.05,5.78,3.75,81.01,13.5,High,Medium,12.31,1782677.0,8.95,Yes
Company_09008,Energy,26,42648597.0,6.03,12.66,0.78,2.23,17.88,,7.47,87.78,16.1,Low,Medium,20.64,11869058.0,8.6,Yes
Company_09009,Manufacturing,16,103165751.0,25.4,13.15,0.55,1.3,19.85,2.46,20.01,85.69,13.5,Low,High,22.82,18166322.0,5.76,Yes
Company_09010,Energy,24,106092345.0,4.86,10.3,1.16,1.39,16.97,2.0,9.09,83.16,17.4,Medium,Medium,9.48,13980042.0,8.91,No
Company_09011,Financial Services,23,88056066.0,18.5,15.15,0.28,1.35,30.96,2.27,6.82,65.97,11.8,Low,Low,28.0,7479955.0,13.03,Yes
Company_09012,Retail,22,32410956.0,10.65,9.95,0.59,2.06,14.36,4.46,21.15,92.98,11.4,Medium,Medium,7.32,2329896.0,7.26,Yes
Company_09013,Technology,23,15632804.0,17.59,12.52,0.24,1.64,19.16,14.12,34.22,74.85,12.1,Low,Low,19.34,3036525.0,21.77,Yes
Company_09014,Technology,12,82525274.0,16.69,3.32,0.74,2.06,3.43,2.28,25.56,75.09,12.6,High,Low,12.4,15140905.0,16.05,No
Company_09015,Financial Services,5,17812878.0,-0.08,2.83,0.59,0.45,19.29,7.95,2.64,81.4,11.9,High,Medium,10.25,3723432.0,6.32,No
Company_09016,Technology,2,90114616.0,32.62,14.6,0.31,2.9,24.88,2.02,32.22,77.21,12.1,Low,Low,27.55,7366118.0,15.16,Yes
Company_09017,Technology,16,90135939.0,17.31,11.74,1.31,1.13,21.8,8.24,13.19,,12.8,Medium,Low,-1.0,20640280.0,16.19,No
Company_09018,Automobile,13,33598587.0,12.07,11.66,1.1,2.13,22.94,3.21,6.42,94.18,15.1,Medium,Low,19.63,2808764.0,10.35,Yes
Company_09019,Technology,10,45441656.0,31.84,21.04,1.32,1.96,31.68,4.72,30.04,96.49,9.3,Medium,Low,27.2,6392491.0,15.23,Yes
Company_09020,FMCG,12,59198677.0,2.2,7.01,0.33,2.19,17.89,7.9,7.46,76.85,7.8,Medium,High,17.0,8316944.0,4.97,No
Company_09021,Financial Services,6,29649063.0,19.78,13.17,0.43,1.34,17.02,5.29,18.58,78.02,6.1,Low,Medium,13.89,8288598.0,7.72,Yes
Company_09022,Telecommunications,25,15449783.0,12.19,9.98,1.45,1.48,28.06,5.85,12.99,75.65,16.0,Medium,High,12.57,2041335.0,5.04,No
Company_09023,Manufacturing,8,48360657.0,-2.53,5.2,1.17,1.92,-0.3,5.33,1.04,53.33,9.5,Medium,Medium,10.24,7036448.0,8.33,No
Company_09024,Financial Services,9,52841704.0,8.0,7.71,1.62,1.65,10.21,16.64,15.76,87.37,9.8,High,Medium,10.64,8310547.0,7.6,No
Company_09025,Manufacturing,2,159001441.0,13.86,6.13,0.66,1.26,20.43,2.18,27.11,82.44,8.7,Medium,Medium,13.99,24823630.0,7.8,No
Company_09026,Retail,26,25721565.0,14.23,9.54,0.71,2.07,12.95,4.56,6.48,75.83,17.1,Medium,Low,2.15,6534914.0,10.98,Yes
Company_09027,Manufacturing,2,123995435.0,18.21,9.91,1.05,2.97,18.38,5.03,32.04,99.0,9.7,Medium,Low,15.76,20301750.0,14.95,Yes
Company_09028,Technology,4,18859447.0,17.02,9.99,0.36,1.57,11.65,2.81,27.25,65.6,5.9,Medium,Low,23.71,1432850.0,18.27,Yes
Company_09029,Real Estate,9,15944455.0,9.93,0.47,0.84,2.01,6.22,8.4,16.63,92.25,8.8,High,Low,14.72,2173791.0,11.92,Yes
Company_09030,Retail,29,38717432.0,12.76,9.31,3.02,1.6,11.55,3.77,12.8,71.46,24.0,High,Low,12.86,5659600.0,11.92,No
Company_09031,Financial Services,12,22471556.0,30.23,9.27,0.62,1.56,20.67,8.48,29.63,98.33,5.2,Medium,Low,17.43,3581414.0,13.5,Yes
Company_09032,FMCG,2,15755658.0,3.63,7.49,0.31,2.25,13.36,5.28,11.96,90.37,14.2,Medium,Medium,9.26,4081935.0,6.99,Yes
Company_09033,Retail,15,261047863.0,9.05,3.52,0.94,2.16,-3.46,3.94,8.89,70.06,14.3,High,Medium,2.61,70389060.0,9.42,No
Company_09034,Automobile,2,34059960.0,10.94,9.66,0.46,1.48,9.23,15.32,1.17,84.77,16.0,Medium,Medium,18.63,9394979.0,7.74,Yes
Company_09035,Manufacturing,7,356605830.0,2.1,5.98,0.71,2.54,4.02,1.52,3.21,82.37,13.2,Medium,Medium,12.19,22964105.0,9.34,No
Company_09036,FMCG,22,21466622.0,14.23,7.0,1.36,1.68,19.49,7.48,12.56,75.88,15.3,Medium,Medium,12.78,4204295.0,8.2,No
Company_09037,Technology,28,11701984.0,12.12,11.11,1.02,2.31,8.33,12.42,20.49,87.73,14.8,Medium,Low,20.53,782301.0,18.14,Yes
Company_09038,Telecommunications,7,149847673.0,3.66,9.68,0.57,1.96,12.53,1.9,-2.6,87.34,13.8,Medium,Medium,15.36,39267402.0,8.27,No
Company_09039,FMCG,4,26960285.0,2.57,,1.19,1.72,24.09,4.91,19.23,83.29,2.8,Medium,Medium,13.28,4309474.0,7.51,Yes
Company_09040,Healthcare,11,56264227.0,4.68,10.87,0.3,1.8,22.99,6.8,6.28,73.95,12.4,Low,Low,18.78,14933449.0,13.17,Yes
Company_09041,Healthcare,13,15795649.0,26.18,10.69,0.84,2.11,10.17,2.85,17.91,96.33,9.0,Low,Low,30.65,2237636.0,14.3,Yes
Company_09042,Financial Services,11,48406148.0,19.65,13.32,0.61,1.16,13.02,7.21,21.87,76.06,13.8,Low,Low,16.53,11744394.0,13.0,Yes
Company_09043,Real Estate,23,15582381.0,12.9,9.63,0.2,2.02,8.19,12.62,17.51,78.26,11.5,Medium,High,12.87,887163.0,3.44,Yes
Company_09044,Financial Services,3,46955564.0,16.59,5.65,0.39,2.51,10.74,8.06,26.06,80.84,9.7,Medium,Medium,12.52,5079100.0,7.77,No
Company_09045,Manufacturing,25,33420863.0,15.15,,0.74,2.03,7.3,16.96,17.56,84.05,18.7,Medium,Low,10.03,2064260.0,13.32,No
Company_09046,Technology,29,60809777.0,18.61,16.92,1.13,0.74,23.84,2.52,21.56,78.59,19.7,Medium,Low,11.28,14430998.0,15.82,Yes
Company_09047,Retail,23,85102862.0,17.82,18.8,0.76,0.99,26.48,4.31,20.29,79.06,17.5,Low,Medium,16.86,9624673.0,7.73,Yes
Company_09048,Energy,14,61371221.0,21.68,15.34,0.64,1.78,20.92,1.86,16.44,69.75,12.9,Low,Medium,19.28,7565881.0,7.21,Yes
Company_09049,Real Estate,17,73362475.0,1.4,4.39,1.17,1.27,8.94,3.68,3.58,61.82,11.4,High,Medium,2.06,18593336.0,7.21,No
Company_09050,Manufacturing,14,45574358.0,32.31,21.25,0.87,2.22,27.95,6.97,34.14,90.18,8.6,Low,Low,23.83,10056390.0,11.67,Yes
Company_09051,Automobile,5,34535995.0,-0.53,,1.3,1.42,9.81,5.93,-2.73,,7.9,Medium,High,7.07,10012472.0,5.68,No
Company_09052,Manufacturing,5,74561470.0,9.84,10.84,1.03,2.02,6.79,3.49,0.48,99.0,14.3,Medium,Low,11.38,18158788.0,10.07,Yes
Company_09053,Technology,12,45480896.0,20.26,20.67,0.51,2.85,27.09,4.61,19.95,83.18,13.1,Low,Low,18.26,9613913.0,16.74,Yes
Company_09054,Financial Services,24,46979423.0,16.35,6.3,1.08,1.72,5.55,,21.99,72.54,14.6,Medium,Low,13.11,3076857.0,12.19,No
Company_09055,Energy,15,70112860.0,25.42,16.46,1.27,1.13,27.78,5.13,36.25,71.95,14.9,Medium,Medium,23.53,18055256.0,8.67,Yes
Company_09056,Real Estate,4,20775819.0,19.63,7.25,1.62,1.86,3.83,13.74,20.39,75.49,6.9,High,Medium,12.99,3219823.0,9.55,No
Company_09057,Telecommunications,28,168543257.0,11.17,6.42,0.56,1.93,8.25,1.83,12.3,83.24,16.0,Medium,High,6.91,41329703.0,5.28,Yes
Company_09058,Healthcare,20,40450132.0,20.42,24.5,0.61,1.9,32.11,4.92,20.73,74.7,18.7,Low,Low,21.9,3251667.0,10.17,Yes
Company_09059,Healthcare,23,55566326.0,25.79,15.19,1.22,2.45,28.03,12.16,29.63,89.37,18.5,Medium,Low,17.54,9236658.0,20.37,Yes
Company_09060,Healthcare,26,48143276.0,10.37,18.53,1.19,1.04,21.95,2.57,9.44,84.5,17.6,Medium,Low,17.04,12632312.0,12.1,Yes
Company_09061,Real Estate,2,87082390.0,13.85,12.76,0.57,2.32,18.78,4.39,19.21,83.61,11.4,Low,Medium,8.7,11338344.0,7.45,Yes
Company_09062,Telecommunications,6,66708169.0,12.51,11.76,0.52,1.44,20.23,10.66,0.7,67.98,10.2,Low,Medium,17.14,4781975.0,9.03,Yes
Company_09063,Automobile,18,47922621.0,10.89,6.26,0.59,2.53,14.78,27.06,16.18,89.8,14.8,Medium,Low,12.99,14086165.0,13.79,Yes
Company_09064,Retail,2,171308154.0,19.21,16.11,0.78,0.58,23.73,5.93,18.55,99.0,2.0,Low,Medium,22.08,28128221.0,7.37,Yes
Company_09065,Manufacturing,20,3284384.0,9.62,9.24,0.46,3.01,24.48,6.26,10.89,71.16,18.9,Medium,Medium,4.27,899825.0,7.0,No
Company_09066,Manufacturing,20,143781707.0,1.43,7.72,0.94,1.58,9.49,2.33,-6.19,74.36,10.3,Medium,Medium,-0.41,26891119.0,6.27,No
Company_09067,Financial Services,5,109311991.0,12.04,8.34,0.29,1.14,22.98,6.34,13.86,71.16,8.8,Medium,Low,13.92,10797954.0,15.78,Yes
Company_09068,Manufacturing,20,10502138.0,13.63,9.49,0.47,2.28,18.06,4.07,18.78,82.39,15.9,Medium,Medium,9.43,1666423.0,6.89,No
Company_09069,Technology,7,110157784.0,26.26,12.9,0.83,2.02,19.31,6.23,35.04,87.0,7.6,Low,Low,18.66,29015543.0,15.92,Yes
Company_09070,Technology,29,122942939.0,19.44,11.89,0.45,2.03,18.62,6.84,21.51,80.93,15.8,Low,Low,25.59,17134207.0,13.07,Yes
Company_09071,Telecommunications,16,80601880.0,9.06,8.74,0.6,2.28,18.68,4.31,13.0,89.08,13.6,Medium,High,13.76,17301165.0,2.65,No
Company_09072,Automobile,5,13287167.0,5.45,0.41,0.7,1.78,-0.84,11.62,11.17,90.41,10.1,High,Medium,4.12,3030230.0,8.12,No
Company_09073,Retail,25,89324679.0,9.84,11.87,2.41,1.39,17.53,7.14,7.29,68.81,15.2,High,Medium,13.53,14389236.0,6.19,No
Company_09074,Manufacturing,2,117700155.0,8.61,8.28,0.37,1.16,11.07,3.13,18.35,81.06,5.2,Medium,Medium,12.1,25114173.0,7.93,Yes
Company_09075,Retail,25,30742544.0,16.65,-5.92,0.85,1.67,5.8,2.25,10.51,84.3,13.8,High,Low,12.56,6381578.0,15.02,No
Company_09076,FMCG,28,72746936.0,11.49,1.59,0.43,1.51,0.93,12.83,18.36,82.45,13.7,High,Medium,24.8,16297472.0,9.27,Yes
Company_09077,Automobile,18,37032514.0,10.17,6.87,0.42,1.79,22.89,10.31,5.38,77.15,13.6,Medium,Low,16.81,5202951.0,11.79,No
Company_09078,Automobile,12,106122432.0,19.74,17.73,0.46,1.85,20.71,6.0,13.42,84.01,9.2,Low,Low,11.2,18505214.0,11.47,Yes
Company_09079,FMCG,18,38303540.0,3.63,10.84,0.69,2.71,7.13,2.15,0.6,66.58,16.1,Low,Medium,23.89,5907189.0,7.7,Yes
Company_09080,Healthcare,24,30536514.0,5.59,4.79,1.65,1.23,3.29,4.12,11.16,90.88,18.8,High,Low,6.51,1652530.0,11.68,No
Company_09081,Financial Services,2,48357481.0,9.25,8.08,1.43,1.59,7.19,7.02,5.0,77.43,8.7,Medium,Low,12.39,8114468.0,11.75,No
Company_09082,Manufacturing,10,15984487.0,19.69,16.85,0.58,1.53,32.33,2.74,26.85,76.95,8.4,Low,Low,12.17,1456871.0,10.51,Yes
Company_09083,Financial Services,15,44443927.0,14.67,7.15,0.65,0.99,3.15,17.01,16.87,67.42,15.6,Medium,Medium,14.2,12982133.0,9.29,Yes
Company_09084,Automobile,16,68020004.0,-0.09,1.55,1.04,3.32,6.72,2.28,-5.04,,10.3,High,Medium,2.32,9534146.0,9.39,No
Company_09085,Financial Services,25,104740764.0,16.06,14.94,0.77,1.23,28.98,2.33,16.55,96.84,19.7,Low,Medium,15.14,15978499.0,8.88,Yes
Company_09086,Technology,30,61783493.0,18.15,,0.53,1.98,38.68,5.78,24.8,82.4,21.0,Low,Low,16.3,4969620.0,15.49,Yes
Company_09087,Retail,2,14795330.0,8.07,5.75,1.08,2.65,8.95,11.35,17.82,68.78,9.0,Medium,Medium,17.06,3767207.0,7.99,No
